playerID,Seasons,fullName,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SF,walks,BA,OBP,1B,SLUG,OPS,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
beschbo01,11,Bob Bescher,1228,4536,749,1171,190,74,28,345.0,428.0,31.0,619,549.0,48.0,0.0,667.0,0.258,0.353,879,0.351,0.704,B,2493.0,137.0,109.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bicheda01,15,Dante Bichette,1704,6381,934,1906,401,27,274,1141.0,152.0,73.0,355,1078.0,41.0,73.0,396.0,0.299,0.336,1204,0.499,0.835,B,2829.0,128.0,80.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,N
bierblo01,13,Lou Bierbauer,1385,5713,821,1524,209,95,34,839.0,206.0,0.0,268,160.0,15.0,0.0,283.0,0.267,0.301,1186,0.354,0.655,B,3777.0,4600.0,585.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bigbeca01,11,Carson Bigbee,1147,4192,629,1205,139,75,17,324.0,182.0,68.0,344,161.0,21.0,0.0,365.0,0.287,0.345,974,0.369,0.714,B,2375.0,241.0,97.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
biggicr01,20,Craig Biggio,2850,10876,1844,3060,668,55,291,1175.0,414.0,124.0,1160,1753.0,285.0,81.0,1445.0,0.281,0.363,2046,0.433,0.796,B,7156.0,5671.0,201.0,0.98,0.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,Y
biittla01,15,Larry Biittner,1217,3151,310,861,144,20,29,354.0,10.0,12.0,236,287.0,11.0,27.0,247.0,0.273,0.324,668,0.359,0.683,B,3623.0,310.0,58.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bishoma01,12,Max Bishop,1338,4494,966,1216,236,35,41,379.0,43.0,50.0,1153,452.0,31.0,0.0,1184.0,0.271,0.423,904,0.366,0.789,B,2923.0,3863.0,164.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blairpa01,18,Paul Blair,1947,6042,776,1513,282,55,134,620.0,171.0,93.0,449,877.0,23.0,51.0,472.0,0.25,0.302,1042,0.382,0.684,B,4347.0,115.0,57.0,0.99,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,N
blakeca01,15,Casey Blake,1265,4500,644,1186,264,18,167,616.0,36.0,37.0,445,1037.0,72.0,47.0,517.0,0.264,0.336,737,0.442,0.778,B,1706.0,1753.0,125.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blasido01,15,Don Blasingame,1444,5296,731,1366,178,62,21,308.0,105.0,60.0,552,462.0,15.0,13.0,567.0,0.258,0.329,1105,0.327,0.656,B,3160.0,3696.0,158.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
blausje01,13,Jeff Blauser,1407,4522,691,1187,217,33,122,513.0,65.0,41.0,569,937.0,91.0,41.0,660.0,0.262,0.354,815,0.406,0.76,B,1613.0,3191.0,188.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,N
blefacu01,10,Curt Blefary,974,2947,394,699,104,20,112,382.0,24.0,24.0,456,444.0,29.0,25.0,485.0,0.237,0.342,463,0.4,0.742,B,3142.0,261.0,58.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N
bloodji01,12,Jimmy Bloodworth,1002,3519,347,874,160,20,62,451.0,19.0,22.0,202,407.0,16.0,0.0,218.0,0.248,0.292,632,0.358,0.65,B,2735.0,2573.0,129.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bluegos01,18,Ossie Bluege,1867,6440,883,1751,276,67,43,848.0,140.0,87.0,723,515.0,71.0,0.0,794.0,0.272,0.352,1365,0.356,0.708,B,2278.0,3926.0,250.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bluelu01,13,Lu Blue,1615,5904,1151,1696,319,109,44,695.0,151.0,85.0,1092,436.0,43.0,0.0,1135.0,0.287,0.402,1224,0.401,0.803,B,15647.0,1017.0,193.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blumge01,15,Geoff Blum,1389,3966,446,990,206,15,99,479.0,19.0,19.0,332,667.0,33.0,40.0,365.0,0.25,0.31,670,0.384,0.694,B,1381.0,2075.0,82.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bochtbr01,13,Bruce Bochte,1538,5233,643,1478,250,21,100,658.0,43.0,41.0,653,662.0,13.0,51.0,666.0,0.282,0.36,1107,0.396,0.756,B,9145.0,643.0,90.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
boggswa01,18,Wade Boggs,2440,9180,1513,3010,578,61,118,1014.0,24.0,35.0,1412,745.0,23.0,96.0,1435.0,0.328,0.415,2253,0.443,0.858,B,2115.0,4304.0,232.0,0.97,0.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,Y
bollifr01,12,Frank Bolling,1540,5562,692,1415,221,40,106,556.0,40.0,38.0,462,558.0,30.0,38.0,492.0,0.254,0.313,1048,0.366,0.679,B,3423.0,4019.0,136.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,N
bondsba01,22,Barry Bonds,2986,9847,2227,2935,601,77,762,1996.0,514.0,141.0,2558,1539.0,106.0,91.0,2664.0,0.298,0.444,1495,0.607,1.051,B,5637.0,173.0,97.0,0.98,0.0,8.0,3.0,7.0,0.0,0.0,12.0,14.0,N
bondsbo01,15,Bobby Bonds,1849,7043,1258,1886,302,66,332,1024.0,461.0,169.0,914,1757.0,53.0,64.0,967.0,0.268,0.353,1186,0.471,0.824,B,3659.0,128.0,89.0,0.98,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,N
bonilbo01,19,Bobby Bonilla,2113,7213,1084,2010,408,61,287,1173.0,45.0,57.0,912,1204.0,28.0,97.0,940.0,0.279,0.358,1254,0.472,0.83,B,3045.0,1869.0,230.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,N
bonneba01,10,Barry Bonnell,976,3068,363,833,143,24,56,355.0,64.0,39.0,229,387.0,13.0,16.0,242.0,0.272,0.323,610,0.389,0.712,B,1755.0,179.0,47.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
booneaa01,13,Aaron Boone,1152,3871,519,1017,216,17,126,555.0,107.0,30.0,303,707.0,80.0,36.0,383.0,0.263,0.326,658,0.425,0.751,B,1348.0,2033.0,139.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
boonebo01,19,Bob Boone,2264,7245,679,1838,303,26,105,826.0,38.0,50.0,663,608.0,20.0,78.0,683.0,0.254,0.315,1404,0.346,0.661,B,11325.0,1185.0,183.0,0.99,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,N
boonebr01,15,Bret Boone,1780,6683,927,1775,366,28,252,1021.0,94.0,53.0,552,1295.0,69.0,73.0,621.0,0.266,0.325,1129,0.442,0.767,B,3445.0,4594.0,117.0,0.99,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,N
boonera01,18,Ray Boone,1373,4589,645,1260,162,46,151,737.0,21.0,19.0,608,463.0,27.0,28.0,635.0,0.275,0.361,901,0.429,0.79,B,3725.0,2456.0,218.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
bordafr01,11,Frenchy Bordagaray,930,2632,410,745,120,28,14,270.0,66.0,2.0,173,186.0,16.0,0.0,189.0,0.283,0.331,583,0.366,0.697,B,1160.0,420.0,76.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bordepa01,22,Pat Borders,1099,3282,289,831,168,12,69,346.0,9.0,14.0,155,557.0,12.0,19.0,167.0,0.253,0.288,582,0.375,0.663,B,5398.0,510.0,76.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bordimi01,15,Mike Bordick,1720,5770,676,1500,257,30,91,626.0,96.0,58.0,500,800.0,63.0,54.0,563.0,0.26,0.323,1122,0.362,0.685,B,2883.0,4770.0,137.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bostoda01,12,Daryl Boston,1058,2629,378,655,131,22,83,278.0,98.0,50.0,237,469.0,8.0,13.0,245.0,0.249,0.312,419,0.41,0.722,B,1552.0,37.0,38.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bosweke01,11,Ken Boswell,930,2517,266,625,91,19,31,244.0,27.0,17.0,240,239.0,9.0,25.0,249.0,0.248,0.313,484,0.337,0.65,B,1163.0,1432.0,66.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bottoji01,16,Jim Bottomley,1991,7471,1177,2313,465,151,219,1422.0,58.0,15.0,664,591.0,43.0,0.0,707.0,0.31,0.369,1478,0.5,0.869,B,18337.0,815.0,223.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
boudrlo01,15,Lou Boudreau,1646,6029,861,1779,385,66,68,789.0,51.0,50.0,796,309.0,34.0,0.0,830.0,0.295,0.38,1260,0.415,0.795,B,3265.0,4877.0,230.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,Y
bowala01,17,Larry Bowa,2247,8418,987,2191,262,99,15,525.0,318.0,105.0,474,569.0,17.0,43.0,491.0,0.26,0.3,1815,0.32,0.62,B,3323.0,6864.0,211.0,0.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,N
bowerfr01,16,Frank Bowerman,1037,3410,345,853,102,38,13,393.0,81.0,0.0,130,242.0,48.0,0.0,178.0,0.25,0.287,700,0.314,0.601,B,4893.0,1180.0,221.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
boyercl02,16,Clete Boyer,1725,5780,645,1396,200,33,162,654.0,41.0,28.0,470,931.0,25.0,53.0,495.0,0.242,0.299,1001,0.372,0.671,B,1902.0,3810.0,198.0,0.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
boyerke01,17,Ken Boyer,2034,7455,1104,2143,318,68,282,1141.0,105.0,77.0,713,1017.0,20.0,63.0,733.0,0.287,0.349,1475,0.462,0.811,B,2376.0,3737.0,274.0,0.96,0.0,5.0,0.0,1.0,0.0,0.0,0.0,13.0,N
boyleja01,13,Jack Boyle,1087,4232,671,1070,139,54,23,570.0,126.0,0.0,326,339.0,59.0,0.0,385.0,0.253,0.315,854,0.328,0.643,B,6684.0,1129.0,401.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bradlbi01,14,Bill Bradley,1461,5430,754,1471,275,84,34,552.0,181.0,0.0,290,531.0,73.0,0.0,363.0,0.271,0.317,1078,0.371,0.688,B,1985.0,3062.0,355.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bradlmi01,14,Milton Bradley,1042,3605,541,976,202,17,125,481.0,88.0,40.0,496,817.0,44.0,19.0,540.0,0.271,0.364,632,0.44,0.804,B,1906.0,60.0,37.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
brandja01,13,Jackie Brandt,1221,3895,540,1020,175,37,112,485.0,45.0,30.0,351,574.0,12.0,29.0,363.0,0.262,0.323,696,0.412,0.735,B,2262.0,115.0,55.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,N
branski01,13,Kitty Bransfield,1330,4999,529,1351,225,75,13,637.0,175.0,0.0,221,384.0,24.0,0.0,245.0,0.27,0.304,1038,0.353,0.657,B,12805.0,737.0,237.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
branyru01,20,Russell Branyan,1059,2934,405,682,143,8,194,467.0,16.0,4.0,403,1118.0,30.0,27.0,433.0,0.232,0.329,337,0.485,0.814,B,2431.0,709.0,72.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
braunst01,17,Steve Braun,1425,3650,466,989,155,19,52,388.0,45.0,27.0,579,433.0,17.0,25.0,596.0,0.271,0.371,763,0.367,0.738,B,1193.0,706.0,80.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
breamsi01,13,Sid Bream,1088,3108,351,819,191,12,90,455.0,50.0,40.0,353,450.0,5.0,38.0,358.0,0.264,0.336,526,0.42,0.756,B,7437.0,786.0,69.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brenlbo01,10,Bob Brenly,871,2615,321,647,119,7,91,333.0,45.0,38.0,318,438.0,17.0,24.0,335.0,0.247,0.33,430,0.403,0.733,B,4107.0,513.0,87.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bresnro01,18,Roger Bresnahan,1446,4481,682,1252,218,71,26,530.0,212.0,3.0,714,403.0,67.0,0.0,781.0,0.279,0.386,937,0.377,0.763,B,5136.0,1404.0,240.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bressed01,12,Eddie Bressoud,1186,3672,443,925,184,40,94,365.0,9.0,13.0,359,723.0,12.0,25.0,371.0,0.252,0.319,607,0.401,0.72,B,1827.0,2839.0,184.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bressru01,20,Rube Bressler,1305,3881,544,1170,164,87,32,586.0,47.0,21.0,449,246.0,28.0,0.0,477.0,0.301,0.378,887,0.413,0.791,B,3083.0,130.0,74.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brettge01,21,George Brett,2707,10349,1583,3154,665,137,317,1596.0,201.0,97.0,1096,908.0,33.0,120.0,1129.0,0.305,0.369,2035,0.487,0.856,B,5503.0,3984.0,292.0,0.97,0.0,1.0,0.0,1.0,0.0,0.0,3.0,13.0,Y
bridwal01,12,Al Bridwell,1252,4169,457,1064,95,32,2,348.0,136.0,0.0,557,210.0,32.0,0.0,589.0,0.255,0.347,935,0.295,0.642,B,2459.0,3612.0,394.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
briggjo02,14,John Briggs,1366,4117,601,1041,170,43,139,507.0,64.0,49.0,663,785.0,5.0,30.0,668.0,0.253,0.355,689,0.416,0.771,B,3389.0,184.0,73.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brinked01,17,Ed Brinkman,1845,6045,550,1355,201,38,60,461.0,30.0,35.0,444,845.0,40.0,40.0,484.0,0.224,0.28,1056,0.3,0.58,B,2936.0,5500.0,261.0,0.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
brockgr01,10,Greg Brock,1013,3202,420,794,141,6,110,462.0,41.0,18.0,434,469.0,15.0,29.0,449.0,0.248,0.338,537,0.399,0.737,B,7578.0,684.0,51.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brocklo01,20,Lou Brock,2616,10332,1610,3023,486,141,149,900.0,938.0,307.0,761,1730.0,49.0,46.0,810.0,0.293,0.343,2247,0.41,0.753,B,4394.0,142.0,196.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Y
brodist01,14,Steve Brodie,1438,5703,886,1728,191,89,25,900.0,289.0,0.0,420,233.0,132.0,0.0,552.0,0.303,0.365,1423,0.381,0.746,B,3172.0,247.0,149.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brognri01,10,Rico Brogna,848,2958,379,795,176,13,106,458.0,32.0,16.0,227,655.0,7.0,26.0,234.0,0.269,0.32,500,0.445,0.765,B,6282.0,609.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brookhu01,15,Hubie Brooks,1645,5974,656,1608,290,31,149,824.0,64.0,56.0,387,1005.0,38.0,65.0,425.0,0.269,0.315,1138,0.403,0.718,B,1935.0,2031.0,196.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,N
brookto01,12,Tom Brookens,1336,3865,477,950,175,40,71,431.0,86.0,60.0,281,605.0,14.0,39.0,295.0,0.246,0.296,664,0.367,0.663,B,1120.0,2405.0,184.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brosisc01,11,Scott Brosius,1146,3889,544,1001,200,8,141,531.0,57.0,30.0,348,699.0,47.0,41.0,395.0,0.257,0.323,652,0.422,0.745,B,1219.0,1821.0,119.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
broutda01,20,Dan Brouthers,1676,6726,1529,2303,462,206,107,1301.0,257.0,0.0,840,238.0,105.0,0.0,945.0,0.342,0.423,1528,0.52,0.943,B,16443.0,667.0,531.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownge01,15,George Browne,1102,4300,614,1176,119,55,18,303.0,190.0,0.0,259,450.0,20.0,0.0,279.0,0.273,0.318,984,0.339,0.657,B,1619.0,129.0,137.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownje01,10,Jerry Browne,982,3190,431,866,135,25,23,288.0,73.0,45.0,393,325.0,13.0,33.0,406.0,0.271,0.351,683,0.351,0.702,B,1607.0,1717.0,93.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownla01,13,Larry Brown,1129,3449,331,803,108,13,47,254.0,22.0,23.0,317,414.0,22.0,23.0,339.0,0.233,0.3,635,0.313,0.613,B,1665.0,2585.0,150.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownol02,16,Ollie Brown,1221,3642,404,964,144,11,102,454.0,30.0,27.0,314,616.0,17.0,23.0,331.0,0.265,0.324,707,0.394,0.718,B,1622.0,71.0,39.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownpe01,16,Pete Browning,1183,4820,954,1646,295,85,46,659.0,258.0,0.0,466,245.0,29.0,0.0,495.0,0.341,0.403,1220,0.467,0.87,B,2489.0,534.0,413.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownto01,19,Tom Brown,1791,7387,1524,1958,240,138,64,742.0,658.0,0.0,749,784.0,46.0,0.0,795.0,0.265,0.336,1516,0.361,0.697,B,3636.0,349.0,492.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brunato01,17,Tom Brunansky,1800,6289,804,1543,306,33,271,919.0,69.0,70.0,770,1187.0,30.0,72.0,800.0,0.245,0.327,933,0.434,0.761,B,3746.0,128.0,62.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
brutobi01,12,Bill Bruton,1610,6056,937,1651,241,102,94,545.0,207.0,89.0,482,793.0,29.0,29.0,511.0,0.273,0.328,1214,0.393,0.721,B,3905.0,105.0,77.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bucknbi01,25,Bill Buckner,2517,9397,1077,2715,498,49,174,1208.0,183.0,73.0,450,453.0,42.0,97.0,492.0,0.289,0.321,1994,0.408,0.729,B,15126.0,1379.0,146.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
buechst01,14,Steve Buechele,1334,4266,501,1046,183,21,137,547.0,17.0,28.0,408,842.0,43.0,23.0,451.0,0.245,0.316,705,0.394,0.71,B,1083.0,2459.0,105.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bufordo01,10,Don Buford,1286,4553,718,1203,157,44,93,418.0,200.0,105.0,672,575.0,41.0,34.0,713.0,0.264,0.362,909,0.379,0.741,B,2083.0,1601.0,116.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
buhneja01,16,Jay Buhner,1472,5013,797,1273,233,19,310,965.0,6.0,24.0,792,1406.0,56.0,54.0,848.0,0.254,0.359,711,0.494,0.853,B,2537.0,100.0,33.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bumbral01,14,Al Bumbry,1496,5053,778,1422,220,52,54,402.0,254.0,92.0,471,709.0,21.0,30.0,492.0,0.281,0.343,1096,0.378,0.721,B,2975.0,68.0,44.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,N
burdoja01,19,Jack Burdock,1187,4915,778,1231,164,50,18,501.0,59.0,15.0,140,367.0,10.0,0.0,150.0,0.25,0.273,999,0.315,0.588,B,3299.0,3583.0,793.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burgesm01,20,Smoky Burgess,1691,4471,485,1318,230,33,126,673.0,13.0,14.0,477,270.0,13.0,39.0,490.0,0.295,0.362,929,0.446,0.808,B,5214.0,441.0,71.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,N
burkeed01,11,Eddie Burke,855,3516,747,983,142,57,30,413.0,293.0,0.0,319,245.0,76.0,0.0,395.0,0.28,0.352,754,0.378,0.73,B,1839.0,306.0,213.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burkeje01,16,Jesse Burkett,2067,8426,1720,2850,320,182,75,952.0,389.0,0.0,1029,613.0,75.0,0.0,1104.0,0.338,0.415,2273,0.446,0.861,B,3964.0,276.0,385.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burksel01,19,Ellis Burks,2000,7232,1253,2107,402,63,352,1206.0,181.0,84.0,793,1340.0,60.0,62.0,853.0,0.291,0.363,1290,0.51,0.873,B,3435.0,81.0,60.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,N
burleri01,13,Rick Burleson,1346,5139,656,1401,256,23,50,449.0,72.0,68.0,420,477.0,28.0,46.0,448.0,0.273,0.328,1072,0.361,0.689,B,2349.0,4109.0,189.0,0.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,N
burnije01,16,Jeromy Burnitz,1694,5710,917,1447,298,29,315,981.0,74.0,58.0,739,1376.0,78.0,43.0,817.0,0.253,0.345,805,0.481,0.826,B,2913.0,93.0,71.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
burnsge01,15,George Burns,1853,7241,1188,2077,362,108,41,611.0,383.0,139.0,872,565.0,26.0,0.0,898.0,0.287,0.366,1566,0.384,0.75,B,3918.0,198.0,128.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burnsge02,19,George Burns,1866,6573,901,2018,444,72,72,951.0,154.0,63.0,363,433.0,110.0,0.0,473.0,0.307,0.354,1430,0.429,0.783,B,16970.0,1101.0,251.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
burnsoy01,14,Oyster Burns,1188,4645,870,1392,224,129,65,834.0,263.0,0.0,464,249.0,41.0,0.0,505.0,0.3,0.368,974,0.445,0.813,B,1731.0,853.0,335.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burnsto01,13,Tom Burns,1251,4920,722,1307,236,69,39,683.0,162.0,0.0,270,454.0,8.0,0.0,278.0,0.266,0.305,963,0.365,0.67,B,1868.0,3157.0,739.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burrepa01,13,Pat Burrell,1640,5503,767,1393,299,16,292,976.0,7.0,3.0,932,1564.0,31.0,54.0,963.0,0.253,0.361,786,0.472,0.833,B,2478.0,114.0,59.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burroje01,16,Jeff Burroughs,1689,5536,720,1443,230,20,240,882.0,16.0,22.0,831,1135.0,15.0,63.0,846.0,0.261,0.355,953,0.439,0.794,B,2177.0,86.0,60.0,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,N
busbyji01,17,Jim Busby,1352,4250,541,1113,162,35,48,438.0,97.0,48.0,310,439.0,23.0,15.0,333.0,0.262,0.314,868,0.35,0.664,B,3284.0,68.0,42.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bushdo01,17,Donie Bush,1946,7210,1281,1804,186,74,9,436.0,404.0,75.0,1158,513.0,29.0,0.0,1187.0,0.25,0.356,1535,0.3,0.656,B,4119.0,6286.0,704.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bushra01,12,Randy Bush,1219,3045,388,763,154,26,96,409.0,33.0,29.0,348,505.0,49.0,32.0,397.0,0.251,0.334,487,0.413,0.747,B,1216.0,38.0,19.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
butlebr01,18,Brett Butler,2213,8180,1359,2375,277,131,54,578.0,558.0,257.0,1129,907.0,38.0,51.0,1167.0,0.29,0.377,1913,0.376,0.753,B,5296.0,122.0,41.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
byrnebo01,14,Bobby Byrne,1283,4831,667,1225,186,60,10,329.0,176.0,12.0,456,401.0,49.0,0.0,505.0,0.254,0.324,969,0.323,0.647,B,1650.0,2549.0,299.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
byrneer01,13,Eric Byrnes,963,3202,482,827,191,30,109,396.0,129.0,23.0,253,538.0,47.0,19.0,300.0,0.258,0.32,497,0.439,0.759,B,1666.0,45.0,23.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cabelen01,16,Enos Cabell,1688,5952,753,1647,263,56,60,596.0,238.0,124.0,259,691.0,23.0,38.0,282.0,0.277,0.308,1268,0.37,0.678,B,5442.0,1908.0,175.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cabreor01,18,Orlando Cabrera,1985,7562,985,2055,459,32,123,854.0,216.0,57.0,514,745.0,32.0,90.0,546.0,0.272,0.317,1441,0.39,0.707,B,3023.0,5445.0,198.0,0.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cairomi01,19,Miguel Cairo,1490,3956,504,1044,193,34,41,394.0,139.0,40.0,243,482.0,64.0,43.0,307.0,0.264,0.314,776,0.361,0.675,B,2551.0,2390.0,90.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
caldeiv01,12,Ivan Calderon,924,3312,470,901,200,25,104,444.0,97.0,49.0,306,556.0,13.0,35.0,319.0,0.272,0.333,572,0.442,0.775,B,1740.0,55.0,43.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
callani01,13,Jimmy Callahan,923,3295,442,901,135,46,11,394.0,186.0,0.0,159,224.0,20.0,0.0,179.0,0.273,0.311,709,0.352,0.663,B,1010.0,486.0,123.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
callijo01,16,Johnny Callison,1886,6652,926,1757,321,89,226,840.0,74.0,51.0,650,1064.0,41.0,43.0,691.0,0.264,0.331,1121,0.441,0.772,B,3349.0,175.0,57.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
camermi01,18,Mike Cameron,1955,6839,1064,1700,383,59,278,968.0,297.0,83.0,867,1901.0,87.0,60.0,954.0,0.249,0.338,980,0.444,0.782,B,4954.0,76.0,71.0,0.99,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,N
camildo01,13,Dolph Camilli,1490,5353,936,1482,261,86,239,950.0,60.0,0.0,947,961.0,28.0,0.0,975.0,0.277,0.388,896,0.492,0.88,B,13724.0,957.0,141.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,N
